10523.166260972,2727.812099227
9618.029140872,2866.9551326075
8597.7603006359,2906.9052381504
7786.0726436288,3190.7179589405
12724.932743973,6492.823863544
9153.4478082235,3817.2383888866
7339.119508997,2623.7799687889
